X,Y,Z,U1,U2,U3,E11,E22,E33,E12,E13,E23,S11,S22,S33,S12,S13,S23
0.04,0.16,0.52,-0.104833928,-0.107065043,0.046577425,-0.002626646,-0.011081374,0.101217998,0.011378423,-0.068859389,-0.076929415,369414.2422,351296.968,591938.4795,24382.33529,-147555.8325,-164848.7463
0.04,0.16,0.56,-0.109930661,-0.112261176,0.050672274,-0.002731286,-0.011956515,0.10354373,0.011773264,-0.062911709,-0.071006748,374958.3711,355190.0239,602690.5485,25228.42372,-134810.8041,-152157.3171
0.04,0.16,0.6,-0.114549744,-0.11697017,0.054860923,-0.00282269,-0.012824848,0.105870671,0.012111498,-0.056810821,-0.064766322,380621.9518,359188.7553,613536.2962,25953.20924,-121737.473,-138784.9764
0.04,0.16,0.64,-0.1186844,-0.121181754,0.059141928,-0.002891742,-0.013629099,0.108113697,0.01239606,-0.050599905,-0.058221288,386344.2232,363335.6014,624213.0223,26562.985,-108428.3681,-124759.9032
0.04,0.16,0.68,-0.122332109,-0.124889255,0.063510019,-0.002928281,-0.014294603,0.110168758,0.012631258,-0.04434479,-0.05141511,392064.5707,367708.1674,634415.3701,27066.98093,-95024.55057,-110175.2347
0.04,0.16,0.72,-0.125496065,-0.12809161,0.067955429,-0.002922783,-0.014735044,0.111920919,0.012822829,-0.038133569,-0.044431339,397721.5728,372409.5841,643815.2211,27477.49051,-81714.79067,-95210.01208
0.04,0.16,0.76,-0.128186339,-0.130795686,0.072463693,-0.002869323,-0.014867735,0.113262677,0.012977684,-0.03207071,-0.037401692,403246.9601,377536.0786,652101.2477,27809.32361,-68722.9494,-80146.48257
0.04,0.16,0.8,-0.130420317,-0.133018592,0.077016443,-0.002769977,-0.014642993,0.114126233,0.013103267,-0.026262756,-0.030507004,408549.7473,383107.5688,659041.6243,28078.42963,-56277.33454,-65372.15065
0.04,0.16,0.84,-0.132221778,-0.134789332,0.081593791,-0.002640327,-0.014090025,0.114530186,0.013206514,-0.020793008,-0.023961528,413484.298,388949.2316,664563.9693,28299.6727,-44556.44584,-51346.13092
0.04,0.16,0.88,-0.133617931,-0.136148638,0.086178858,-0.002515146,-0.01337384,0.114632542,0.013292531,-0.015684177,-0.017967385,417797.073,394528.4431,668827.8338,28483.99523,-33608.95031,-38501.54034
0.04,0.16,0.92,-0.134633767,-0.137145175,0.090764395,-0.002453561,-0.012841136,0.114767967,0.013363281,-0.010850747,-0.012627649,421056.3819,398797.2924,672245.3704,28635.60228,-23251.60083,-27059.24791
0.04,0.16,0.96,-0.13528335,-0.137826134,0.095360295,-0.002550812,-0.013008624,0.115445065,0.01341682,-0.006048166,-0.007821468,422615.2432,400205.6453,675463.5492,28750.32797,-12960.3564,-16760.28916
0.04,0.16,1,-0.135558484,-0.138220885,0.1,-0.00303099,-0.014426631,0,0.013447968,0,0,-81313.35805,-105732.5885,-74818.37861,28817.07401,0,0
0.04,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.2,0.04,-0.010196012,-0.010762991,0.003117956,-0.000931233,-0.002197003,0.07906917,0.001649031,-0.126099428,-0.133001894,323465.6446,320753.2803,494895.0802,3533.636831,-270213.0608,-285004.0582
0.04,0.2,0.08,-0.020099957,-0.021098607,0.006325534,-0.001300395,-0.003785687,0.081015873,0.003149665,-0.122497363,-0.128856833,322626.8289,317301.2038,499018.8327,6749.282589,-262494.3483,-276121.7852
0.04,0.2,0.12,-0.029672773,-0.031019589,0.009599226,-0.001505593,-0.004954116,0.082545483,0.004521214,-0.118432421,-0.124799652,322855.6189,315465.9253,502965.0678,9688.315353,-253783.7594,-267427.8249
0.04,0.2,0.16,-0.038891583,-0.040533094,0.012929172,-0.001644513,-0.005854139,0.083909334,0.005777756,-0.1140997,-0.12076783,323950.3956,314929.7685,507280.0665,12380.90564,-244499.3581,-258788.2074
0.04,0.2,0.2,-0.04774158,-0.049642407,0.016311973,-0.001753184,-0.006600761,0.085239217,0.00693088,-0.109590801,-0.116720993,325751.4896,315363.8234,512163.777,14851.88481,-234837.4297,-250116.4131
0.04,0.2,0.24,-0.05621173,-0.05834797,0.01974831,-0.001848534,-0.007278253,0.086620731,0.00799015,-0.104945301,-0.112627963,328155.7603,316520.6481,517732.7557,17121.74995,-224882.7879,-241345.635
0.04,0.2,0.28,-0.064292563,-0.066647868,0.023241631,-0.00193966,-0.00794773,0.088112315,0.008963243,-0.100175683,-0.108458988,331093.2644,318218.8273,524061.7808,19206.94928,-214662.1787,-232412.1176
0.04,0.2,0.32,-0.071974926,-0.074538024,0.026797295,-0.00203175,-0.008653579,0.089754031,0.009856055,-0.095279277,-0.104182142,334512.1118,320322.4778,531195.9276,21120.11729,-204169.8782,-223247.4481
0.04,0.2,0.36,-0.079249285,-0.082012281,0.030421954,-0.002127678,-0.009427939,0.091572387,0.010672856,-0.090245024,-0.099762103,338369.7055,322726.2873,539155.5581,22870.40627,-193382.1941,-213775.9359
0.04,0.2,0.4,-0.086105383,-0.089062469,0.034123086,-0.002228657,-0.010293253,0.093582664,0.011416514,-0.085058059,-0.095160164,342627.5375,325346.2616,547937.5121,24463.95866,-182267.2683,-203914.638
0.04,0.2,0.44,-0.092532173,-0.09567852,0.037908567,-0.002334461,-0.01126306,0.095789294,0.012088787,-0.079703407,-0.09033495,347248.0427,328115.3308,557513.2325,25904.54259,-170793.0149,-193574.8935
0.04,0.2,0.48,-0.098518011,-0.101848676,0.041786229,-0.002443381,-0.01234119,0.098184579,0.012690703,-0.07416951,-0.085243714,352192.7918,330983.2025,567824.1357,27194.36315,-158934.665,-182665.1011
0.04,0.2,0.52,-0.104051096,-0.107559831,0.045763333,-0.00255206,-0.013519447,0.100745927,0.013223021,-0.068451942,-0.079844368,357421.6706,333920.1266,578774.4992,28335.04482,-146682.733,-171095.0749
0.04,0.2,0.56,-0.109120174,-0.112798057,0.049845903,-0.002655272,-0.014773939,0.103431841,0.013686751,-0.062557478,-0.074098648,362892.8304,336924.2583,590222.3595,29328.7524,-134051.7376,-158782.8163
0.04,0.2,0.6,-0.113715517,-0.117549388,0.054037881,-0.002745799,-0.016060397,0.106177169,0.014083708,-0.056508409,-0.067977026,368563.1716,340031.8903,601969.5318,30179.37421,-121089.4484,-145665.0558
0.04,0.2,0.64,-0.117830145,-0.121800955,0.058340077,-0.002814585,-0.017309385,0.108888682,0.014417029,-0.050346629,-0.06146627,374388.9434,343328.6583,613753.0868,30893.63421,-107885.6335,-131713.4357
0.04,0.2,0.68,-0.121461252,-0.125542592,0.062748975,-0.002851465,-0.018423302,0.111443158,0.014691569,-0.044136463,-0.054580628,380325.6773,346957.455,625242.7278,31481.9338,-94578.13522,-116958.4889
0.04,0.2,0.72,-0.124611647,-0.128769067,0.06725553,-0.002846826,-0.01927882,0.113691792,0.014914043,-0.037964553,-0.047377367,386325.9986,351114.5815,636051.6069,31958.66405,-81352.61401,-101522.9294
0.04,0.2,0.76,-0.127290942,-0.131483033,0.071844319,-0.002794545,-0.019740877,0.11547698,0.015092793,-0.031934331,-0.0399759,392332.6509,356019.081,645771.6318,32341.6984,-68430.70945,-85662.64327
0.04,0.2,0.8,-0.129516027,-0.133698681,0.076493688,-0.00269639,-0.019697089,0.116669423,0.015237045,-0.026152139,-0.032575843,398261.7808,361831.7114,654045.6657,32650.8106,-56040.29709,-69805.37891
0.04,0.2,0.84,-0.131310221,-0.135445605,0.081177872,-0.002567558,-0.01912196,0.117232392,0.015355622,-0.020702294,-0.025461346,403967.5468,368493.828,660681.7248,32904.905,-44362.05904,-54560.02643
0.04,0.2,0.88,-0.132700396,-0.13677153,0.085872279,-0.00244242,-0.018172854,0.117310557,0.015455182,-0.015609942,-0.018966785,409174.5947,375466.5225,665788.1168,33118.24632,-33449.87507,-40643.1117
0.04,0.2,0.92,-0.133711414,-0.137741108,0.090562717,-0.002379798,-0.017294557,0.117317017,0.015538317,-0.010793201,-0.013368037,413368.9891,381408.7906,669862.1634,33296.39443,-23128.28843,-28645.79394
0.04,0.2,0.96,-0.134357484,-0.138426408,0.095257641,-0.002474707,-0.017259782,0.117966038,0.015602247,-0.006011517,-0.008671051,415689.4085,384007.1056,673776.7207,33433.38603,-12881.82157,-18580.8227
0.04,0.2,1,-0.134630809,-0.138884223,0.1,-0.002950055,-0.019013263,0,0.015639452,0,0,-100450.0547,-134871.2153,-94128.50799,33513.11195,0,0
0.04,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.24,0.04,-0.010085557,-0.010851604,0.00302329,-0.000901819,-0.002194873,0.076703238,0.001837691,-0.124752368,-0.134055832,313524.1552,310753.3239,479820.7055,3937.908833,-267326.5033,-287262.4979
0.04,0.24,0.08,-0.019886811,-0.02125277,0.006136259,-0.001258995,-0.003845354,0.078672436,0.00351556,-0.121238256,-0.129788107,312593.9563,307051.7579,483875.5922,7533.343383,-259796.2631,-278117.3729
0.04,0.24,0.12,-0.029364692,-0.031223024,0.009317085,-0.001457256,-0.005108599,0.08025326,0.005053236,-0.117261528,-0.125714853,312680.4705,304856.1632,487774.4332,10828.36262,-251274.7028,-269388.9707
0.04,0.24,0.16,-0.038495939,-0.04077521,0.01255652,-0.001591282,-0.006118487,0.081678155,0.006465145,-0.113012858,-0.121752293,313597.4777,303896.3245,492031.9852,13853.8822,-242170.41,-260897.7715
0.04,0.24,0.2,-0.047265239,-0.049917096,0.015851337,-0.001696011,-0.006982887,0.08307242,0.007763354,-0.108582565,-0.117839579,315195.073,303866.0525,496841.7092,16635.75944,-232676.9256,-252513.3828
0.04,0.24,0.24,-0.055661057,-0.058652535,0.019202313,-0.001787877,-0.007786031,0.084522433,0.008957966,-0.104010431,-0.113929199,317376.8002,304523.6122,502327.4638,19195.64194,-222879.494,-244133.9986
0.04,0.24,0.28,-0.063673479,-0.06698217,0.022613132,-0.001875733,-0.008592928,0.086091537,0.010057162,-0.099309804,-0.109979699,320078.6125,305684.6225,508579.9049,21551.06233,-212806.7237,-235670.7831
0.04,0.24,0.32,-0.071292996,-0.074903841,0.026089636,-0.001964652,-0.009453824,0.087826941,0.011067243,-0.094479157,-0.105951183,323254.879,307206.6552,515665.4356,23715.52142,-202455.3373,-227038.2491
0.04,0.24,0.36,-0.078509807,-0.082412825,0.029639287,-0.002057471,-0.010407706,0.089763647,0.011992736,-0.08950862,-0.101802749,326870.2893,308976.9301,523629.8274,25698.71993,-191804.1859,-218148.7476
0.04,0.24,0.4,-0.085313465,-0.089501999,0.033270728,-0.002155424,-0.011484453,0.091926459,0.012836591,-0.084384399,-0.097491058,330895.1584,310904.3803,532499.1921,27506.98036,-180823.7129,-208909.4089
0.04,0.24,0.44,-0.091692807,-0.096161977,0.036993404,-0.002258343,-0.012705477,0.094330292,0.013600477,-0.079092354,-0.092969572,335302.7173,312916.0017,542278.3641,29143.87944,-169483.6157,-199220.5122
0.04,0.24,0.48,-0.097636118,-0.102381286,0.040817151,-0.00236462,-0.014082743,0.096978793,0.014285183,-0.073621401,-0.088188271,340067.6597,314957.3971,552946.4026,30611.10668,-157760.1443,-188974.8655
0.04,0.24,0.52,-0.103131541,-0.108146599,0.044751707,-0.00247102,-0.015616048,0.099861203,0.014891125,-0.067967131,-0.083093897,345165.5371,316997.6196,564448.8705,31909.55255,-145643.8521,-178058.3499
0.04,0.24,0.56,-0.10816775,-0.113443091,0.048806048,-0.002572453,-0.017288398,0.102947373,0.015418948,-0.062135806,-0.077631139,350572.6985,319038.5312,576686.611,33040.60298,-133148.1566,-166352.4418
0.04,0.24,0.6,-0.112734889,-0.118255001,0.052987497,-0.00266183,-0.019059439,0.106181013,0.015870199,-0.056148648,-0.071745535,356266.4115,321128.6777,589501.074,34007.56918,-120318.5309,-153740.4315
0.04,0.24,0.64,-0.116825765,-0.122566505,0.057300529,-0.00273019,-0.020857304,0.109471669,0.016247985,-0.05004597,-0.065389505,362224.6286,323380.8137,602657.1843,34817.11162,-107241.3648,-140120.3681
0.04,0.24,0.68,-0.120437244,-0.126363119,0.061745231,-0.002767398,-0.022570184,0.11268702,0.016557532,-0.043890186,-0.05853376,368424.5965,325990.0545,615826.9203,35480.42676,-94050.39756,-125429.4866
0.04,0.24,0.72,-0.123571681,-0.129633916,0.06631549,-0.002763761,-0.024041038,0.115649159,0.016806472,-0.03776599,-0.051187063,374839.1939,329245.0286,628581.1658,36013.86831,-80927.12076,-109686.5633
0.04,0.24,0.76,-0.12623813,-0.132374957,0.070997163,-0.002712946,-0.025072772,0.118142379,0.01700468,-0.031775293,-0.043427298,381429.3755,333515.4631,640405.0736,36438.59934,-68089.91326,-93058.4953
0.04,0.24,0.8,-0.128452863,-0.134594359,0.075766881,-0.002616355,-0.025457703,0.119945777,0.017163471,-0.026023904,-0.035443643,388129.4632,339183.7171,650762.604,36778.8658,-55765.50959,-75950.66324
0.04,0.24,0.84,-0.130238612,-0.136319089,0.080592825,-0.002488683,-0.025053141,0.120909922,0.017294019,-0.020597177,-0.027578848,394816.0954,346463.6852,659241.6775,37058.612,-44136.80708,-59097.53229
0.04,0.24,0.88,-0.131621801,-0.137602466,0.085439674,-0.002363738,-0.023927163,0.121094517,0.017405032,-0.015523251,-0.020335897,401236.0601,355028.721,665789.4639,37296.49673,-33264.10951,-43576.92205
0.04,0.24,0.92,-0.132627121,-0.13852874,0.090280387,-0.002299858,-0.022573704,0.120954598,0.017500003,-0.010725106,-0.014273908,406847.5998,363403.6448,670964.2932,37500.00644,-22982.37032,-30586.94671
0.04,0.24,0.96,-0.133268983,-0.139206917,0.095116042,-0.002391781,-0.022109112,0.121495165,0.017574912,-0.005967801,-0.009689448,410564.4944,368313.0701,676036.5205,37660.52589,-12788.1444,-20763.10317
0.04,0.24,1,-0.133540152,-0.139741946,0.1,-0.002861369,-0.024205574,0,0.017618389,0,0,-122132.6892,-167870.2712,-116001.1842,37753.69159,0,0
0.04,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.28,0.04,-0.009961815,-0.010938581,0.002921794,-0.000870667,-0.002118914,0.074135701,0.002002341,-0.123241899,-0.135096024,303046.2256,300371.4099,463774.157,4290.731007,-264089.7845,-289491.4791
0.04,0.28,0.08,-0.019647668,-0.021406236,0.005930856,-0.001215191,-0.003758576,0.076068696,0.003835067,-0.119822734,-0.130718925,302088.5698,296638.4602,467696.9001,8218.001623,-256763.0004,-280111.9821
0.04,0.28,0.12,-0.029018562,-0.031428277,0.009007289,-0.001406152,-0.005054505,0.077650275,0.00551825,-0.11594192,-0.126630811,302085.1793,294267.2798,471491.8075,11824.82091,-248446.972,-271351.7381
0.04,0.28,0.16,-0.038050884,-0.041022573,0.012142878,-0.001535022,-0.006124869,0.079095953,0.007066722,-0.111785179,-0.122733483,302865.2136,293029.8269,475645.8739,15142.97615,-239539.6686,-263000.3206
0.04,0.28,0.2,-0.046728817,-0.050201038,0.015334966,-0.001635575,-0.007068559,0.080522914,0.008493015,-0.10744127,-0.118951542,304289.9679,292647.8577,480343.8716,18199.31841,-230231.2926,-254896.162
0.04,0.28,0.24,-0.055040312,-0.058970853,0.018584711,-0.001723713,-0.007966417,0.082015242,0.009807707,-0.102950062,-0.115225319,306271.0973,292893.8752,485711.716,21016.51601,-220607.2749,-246911.398
0.04,0.28,0.28,-0.062974994,-0.067335302,0.021896185,-0.001808024,-0.008884067,0.083638122,0.011019407,-0.098325773,-0.111504456,308751.5095,293588.56,491850.3929,23613.01426,-210698.0847,-238938.1206
0.04,0.28,0.32,-0.070522978,-0.07529433,0.025275761,-0.001893452,-0.009875131,0.085443586,0.012134731,-0.093568096,-0.107743224,311692.616,294589.0173,498843.412,26002.99561,-200503.062,-230878.3375
0.04,0.28,0.36,-0.077674178,-0.082844898,0.028731672,-0.001982789,-0.010984011,0.087473843,0.013158374,-0.088668481,-0.103897181,315067.0657,295778.7332,506759.8498,28196.51519,-190003.8871,-222636.8156
0.04,0.28,0.4,-0.084417963,-0.089981225,0.032273668,-0.002077288,-0.012247773,0.089763139,0.014093267,-0.083614373,-0.099920673,318854.7167,297060.8208,515655.6334,30199.85865,-179173.6557,-214115.728
0.04,0.28,0.44,-0.090743058,-0.096694958,0.035912723,-0.002176852,-0.013696837,0.092338244,0.014940869,-0.078392633,-0.095764771,323040.5517,298354.8696,525572.902,32016.14774,-167984.2131,-205210.223
0.04,0.28,0.48,-0.09663769,-0.102975295,0.039660728,-0.002279985,-0.015354195,0.095217402,0.015701569,-0.072992802,-0.091375359,327613.8416,299597.6766,536536.8123,33646.21926,-156413.1477,-195804.3414
0.04,0.28,0.52,-0.102089973,-0.108809115,0.043530115,-0.0023836,-0.017232818,0.098407447,0.016375238,-0.067410586,-0.086691321,332568.1243,300748.3704,548548.9375,35089.79678,-144451.2556,-185767.1163
0.04,0.28,0.56,-0.10708853,-0.114181129,0.047533324,-0.002482781,-0.01933079,0.101898668,0.016961911,-0.061651734,-0.081643006,337901.5993,301798.7236,561576.1343,36346.95177,-132110.8587,-174949.2976
0.04,0.28,0.6,-0.111623398,-0.119074143,0.051682009,-0.002570615,-0.021623564,0.105656878,0.017462574,-0.055736264,-0.076151692,343617.3899,302789.6423,575533.4478,37419.80235,-119434.851,-163182.1973
0.04,0.28,0.64,-0.11568717,-0.123469539,0.055985874,-0.002638288,-0.024052766,0.109612193,0.017880014,-0.049702613,-0.070131611,349722.8314,303834.6637,590259.5759,38314.31542,-106505.5993,-150282.0227
0.04,0.28,0.68,-0.119276355,-0.127348207,0.060450984,-0.002675737,-0.026511392,0.113644542,0.018219581,-0.043610795,-0.0634976,356226.6206,305150.2162,605484.3619,39041.96026,-93451.70353,-136066.2861
0.04,0.28,0.72,-0.122392795,-0.13069235,0.065077437,-0.002673221,-0.028826856,0.117567627,0.018489713,-0.037542925,-0.056183816,363132.5998,307089.0964,620791.5587,39620.81343,-80449.12523,-120393.8914
0.04,0.28,0.76,-0.125044877,-0.133488854,0.069856394,-0.002624183,-0.030747636,0.121117507,0.01870193,-0.031598703,-0.048181852,370429.6938,310165.1514,635590.4576,40075.5653,-67711.507,-103246.8253
0.04,0.28,0.8,-0.127248118,-0.135735297,0.074766838,-0.002529597,-0.031949251,0.123962124,0.018870034,-0.025882848,-0.039608223,378079.1911,315037.0738,649132.8789,40435.78679,-55463.24494,-84874.76428
0.04,0.28,0.84,-0.129024502,-0.137449857,0.079773364,-0.002403518,-0.032095094,0.12576686,0.019008213,-0.020481583,-0.030804325,385999.2367,322374.4304,660650.0459,40731.88548,-43889.10581,-66009.26858
0.04,0.28,0.88,-0.130399875,-0.138685703,0.084828187,-0.002278965,-0.031017524,0.126374721,0.019127991,-0.015426614,-0.022439132,394023.2075,332440.5819,669709.6778,40988.55126,-33057.03068,-48083.85445
0.04,0.28,0.92,-0.131398691,-0.139547004,0.089883342,-0.002213521,-0.029097626,0.126154352,0.019234263,-0.010647374,-0.015498341,401727.6151,344118.8189,676801.6292,41216.27872,-22815.80223,-33210.73164
0.04,0.28,0.96,-0.132035635,-0.140195137,0.094920535,-0.002301532,-0.027819566,0.126458227,0.019321373,-0.005917041,-0.010904259,407941.5566,353260.0565,683855.327,41402.94291,-12679.37371,-23366.26853
0.04,0.28,1,-0.13230429,-0.140820669,0.1,-0.002764405,-0.030119488,0,0.019371757,0,0,-146854.6922,-205472.7283,-140930.9682,41510.90774,0,0
0.04,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0.32,0.04,-0.009826652,-0.011021117,0.002814162,-0.000837978,-0.001975379,0.071386586,0.002142867,-0.121590886,-0.136088559,292089.5991,289652.3123,446856.5231,4591.857781,-260551.8981,-291618.3405
0.04,0.32,0.08,-0.019386171,-0.021553457,0.005710927,-0.001169266,-0.003538969,0.073229132,0.00410779,-0.118272457,-0.131619331,291155.4144,286077.4782,450580.5521,8802.406423,-253440.9795,-282041.4236
0.04,0.32,0.12,-0.028639687,-0.031627384,0.008672492,-0.001352605,-0.004809149,0.074762457,0.005915403,-0.114493815,-0.12752346,291104.5721,283697.6913,454208.275,12675.86357,-245343.8883,-273264.5563
0.04,0.32,0.16,-0.037563258,-0.0412652,0.011691923,-0.001476084,-0.005889694,0.076185968,0.007581021,-0.110435308,-0.123692233,291780.6315,282322.8953,458199.3144,16245.04553,-236647.0893,-265054.7854
0.04,0.32,0.2,-0.046140561,-0.050482581,0.01476737,-0.001572239,-0.006869374,0.077607542,0.009117658,-0.106183944,-0.120040018,293056.3279,281705.3252,462727.2869,19537.83912,-227537.0232,-257228.6102
0.04,0.32,0.24,-0.054359017,-0.059289849,0.017900527,-0.001656405,-0.00782318,0.079106581,0.010536351,-0.101779611,-0.116498752,294851.968,281637.4501,467915.5098,22577.89422,-218099.1663,-249640.1832
0.04,0.32,0.28,-0.062207775,-0.067692895,0.021095896,-0.001736881,-0.008814543,0.080747362,0.011846093,-0.097237421,-0.113012304,297117.8474,281951.4282,473869.7964,25384.48432,-208365.9024,-242169.2222
0.04,0.32,0.32,-0.06967656,-0.075693851,0.024360316,-0.001818467,-0.009897889,0.08258421,0.013053771,-0.092558383,-0.109531905,299822.6578,282509.6088,480685.5352,27972.36554,-198339.3912,-234711.2256
0.04,0.32,0.36,-0.076754999,-0.083291546,0.027702633,-0.001903902,-0.01112105,0.084664561,0.014164183,-0.087735414,-0.106012481,302947.1083,283196.0775,488450.9579,30351.82052,-188004.4588,-227169.6017
0.04,0.32,0.4,-0.083432276,-0.09048182,0.031133481,-0.001994455,-0.012527125,0.08703097,0.015180172,-0.082757384,-0.102409503,306480.6982,283910.6893,497249.4662,32528.94049,-177337.2509,-219448.934
